time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
1.503118,-0.398068014001,-0.460577731036,0.00306796157227,0.220509738007,-0.108145645422,1.55660700273,0.337092277753,96.1538467407,0.492407832349,-0.680703973846,-0.358951503955,0.785014667303,0.540728227112,1.26323317738,2.70095666918,96.0674133301
1.513009,-0.399601994788,-0.461344721429,0.0023009711792,0.2212767284,-0.108145645422,1.55737399312,0.337475772949,96.1538467407,0.491640841956,-0.68147096424,-0.360485484741,0.784631172107,0.540344731915,1.26361667258,2.70018967879,96.0674133301
1.522999,-0.397301023608,-0.461728216626,0.0023009711792,0.2212767284,-0.108145645422,1.55584001234,0.337092277753,96.1538467407,0.492407832349,-0.681087469043,-0.360485484741,0.783864181714,0.541495217505,1.26208269179,2.70095666918,96.0674133301
1.533216,-0.397301023608,-0.461728216626,0.0023009711792,0.2212767284,-0.108145645422,1.55584001234,0.337092277753,96.1538467407,0.492407832349,-0.681087469043,-0.360485484741,0.783864181714,0.541495217505,1.26208269179,2.70095666918,96.0674133301
1.543411,-0.397301023608,-0.461728216626,0.0023009711792,0.2212767284,-0.108145645422,1.55584001234,0.337092277753,96.1538467407,0.492407832349,-0.681087469043,-0.360485484741,0.783864181714,0.541495217505,1.26208269179,2.70095666918,96.0674133301
1.553185,-0.397301023608,-0.461728216626,0.00306796157227,0.2212767284,-0.108912635815,1.55699049792,0.337859268146,96.1538467407,0.492024337152,-0.681087469043,-0.360485484741,0.784631172107,0.540728227112,1.26208269179,2.70057317399,96.0674133301
1.563153,-0.397301023608,-0.461728216626,0.00306796157227,0.2212767284,-0.108912635815,1.55699049792,0.337859268146,96.1538467407,0.492024337152,-0.681087469043,-0.360485484741,0.784631172107,0.540728227112,1.26208269179,2.70057317399,96.0674133301
1.573218,-0.398835004395,-0.460961226233,0.00421844716187,0.222043718793,-0.107762150226,1.55660700273,0.337475772949,96.1538467407,0.491640841956,-0.68147096424,-0.359718494348,0.784631172107,0.540728227112,1.26323317738,2.70172365958,96.0674133301
1.583023,-0.398068014001,-0.461728216626,0.00306796157227,0.220893233203,-0.108145645422,1.55737399312,0.337475772949,96.1538467407,0.492791327545,-0.681087469043,-0.359334999152,0.784631172107,0.540344731915,1.26246618699,2.70095666918,96.0674133301
1.593053,-0.398068014001,-0.461344721429,0.0034514567688,0.2212767284,-0.108145645422,1.55699049792,0.337859268146,96.1538467407,0.492791327545,-0.681087469043,-0.358951503955,0.784631172107,0.541111722308,1.26284968218,2.70134016438,96.0674133301
1.603092,-0.398068014001,-0.461344721429,0.0034514567688,0.2212767284,-0.108145645422,1.55699049792,0.337859268146,96.1538467407,0.492791327545,-0.681087469043,-0.358951503955,0.784631172107,0.541111722308,1.26284968218,2.70134016438,96.0674133301
1.613105,-0.398835004395,-0.461728216626,0.00383495196533,0.222043718793,-0.108529140619,1.55699049792,0.338242763342,96.1538467407,0.492407832349,-0.681854459436,-0.359718494348,0.783864181714,0.541111722308,1.26284968218,2.70095666918,96.0674133301
1.623988,-0.398068014001,-0.461344721429,0.0034514567688,0.221660223596,-0.108529140619,1.55699049792,0.337475772949,96.1538467407,0.492024337152,-0.681854459436,-0.360101989545,0.78424767691,0.541111722308,1.26400016777,2.70172365958,96.0674133301
1.633015,-0.398068014001,-0.461728216626,0.0034514567688,0.222427213989,-0.108145645422,1.55660700273,0.337092277753,96.1538467407,0.492024337152,-0.681854459436,-0.359718494348,0.78424767691,0.540728227112,1.26284968218,2.70057317399,96.0674133301
1.643696,-0.398068014001,-0.461728216626,0.0034514567688,0.222427213989,-0.108145645422,1.55660700273,0.337092277753,96.1538467407,0.492024337152,-0.681854459436,-0.359718494348,0.78424767691,0.540728227112,1.26284968218,2.70057317399,96.0674133301
1.653086,-0.397684518805,-0.461344721429,0.00383495196533,0.220893233203,-0.108912635815,1.55660700273,0.337475772949,96.1538467407,0.492024337152,-0.681854459436,-0.360101989545,0.784631172107,0.541495217505,1.26284968218,2.70057317399,96.0674133301
1.663009,-0.398835004395,-0.461344721429,0.00383495196533,0.2212767284,-0.108529140619,1.55622350753,0.337475772949,96.1538467407,0.492791327545,-0.68032047865,-0.359718494348,0.78424767691,0.540728227112,1.26323317738,2.70057317399,96.0674133301
1.673040,-0.398835004395,-0.460577731036,0.00191747598267,0.221660223596,-0.108529140619,1.55660700273,0.337092277753,96.1538467407,0.492024337152,-0.68147096424,-0.360485484741,0.785014667303,0.540728227112,1.26323317738,2.70057317399,96.0674133301
1.683034,-0.397684518805,-0.461728216626,0.00306796157227,0.2212767284,-0.107762150226,1.55622350753,0.337859268146,96.1538467407,0.491640841956,-0.681087469043,-0.360101989545,0.784631172107,0.541111722308,1.26323317738,2.70057317399,96.0674133301
1.693035,-0.399218499591,-0.460961226233,0.00268446637573,0.220509738007,-0.108145645422,1.55660700273,0.337859268146,96.1538467407,0.492791327545,-0.68147096424,-0.360101989545,0.784631172107,0.540344731915,1.26323317738,2.70057317399,96.0674133301
1.703749,-0.398451509198,-0.461344721429,0.00268446637573,0.221660223596,-0.108912635815,1.55584001234,0.337859268146,96.1538467407,0.492407832349,-0.681854459436,-0.359334999152,0.7853981625,0.540728227112,1.26323317738,2.70057317399,96.0674133301
1.713006,-0.398451509198,-0.461344721429,0.00383495196533,0.220509738007,-0.108145645422,1.55699049792,0.337859268146,96.1538467407,0.492407832349,-0.682237954633,-0.359718494348,0.784631172107,0.541111722308,1.26284968218,2.70018967879,96.0674133301
1.722992,-0.398451509198,-0.462111711823,0.00421844716187,0.221660223596,-0.108145645422,1.55699049792,0.338242763342,96.1538467407,0.492791327545,-0.681854459436,-0.359334999152,0.784631172107,0.541111722308,1.26323317738,2.70095666918,96.0674133301
1.733084,-0.397684518805,-0.460961226233,0.00306796157227,0.2212767284,-0.108529140619,1.55622350753,0.338242763342,96.1538467407,0.492407832349,-0.68147096424,-0.360485484741,0.78424767691,0.540728227112,1.26284968218,2.70095666918,96.0674133301
1.743213,-0.398451509198,-0.461344721429,0.00306796157227,0.220509738007,-0.108529140619,1.55660700273,0.338242763342,96.1538467407,0.492791327545,-0.68147096424,-0.359334999152,0.785014667303,0.540344731915,1.26284968218,2.70057317399,96.0674133301
1.753041,-0.398835004395,-0.461344721429,0.00268446637573,0.220509738007,-0.107762150226,1.55584001234,0.337859268146,96.1538467407,0.492407832349,-0.68147096424,-0.360101989545,0.784631172107,0.541111722308,1.26284968218,2.70095666918,96.0674133301
1.763239,-0.398835004395,-0.461344721429,0.00268446637573,0.220509738007,-0.107762150226,1.55584001234,0.337859268146,96.1538467407,0.492407832349,-0.68147096424,-0.360101989545,0.784631172107,0.541111722308,1.26284968218,2.70095666918,96.0674133301
1.773104,-0.398451509198,-0.461344721429,0.00268446637573,0.2212767284,-0.108145645422,1.55622350753,0.337475772949,96.1538467407,0.491640841956,-0.681854459436,-0.360485484741,0.78424767691,0.540344731915,1.26284968218,2.70095666918,96.0674133301
1.783080,-0.398835004395,-0.461344721429,0.00153398078613,0.222043718793,-0.108145645422,1.55660700273,0.337475772949,96.1538467407,0.492407832349,-0.681854459436,-0.360101989545,0.78424767691,0.540728227112,1.26246618699,2.70018967879,96.0674133301
1.793105,-0.398835004395,-0.461344721429,0.00153398078613,0.222043718793,-0.108145645422,1.55660700273,0.337475772949,96.1538467407,0.492407832349,-0.681854459436,-0.360101989545,0.78424767691,0.540728227112,1.26246618699,2.70018967879,96.0674133301
1.803037,-0.397684518805,-0.461728216626,0.0023009711792,0.2212767284,-0.108529140619,1.55622350753,0.337859268146,96.1538467407,0.492407832349,-0.68147096424,-0.360101989545,0.784631172107,0.540728227112,1.26323317738,2.70095666918,96.0674133301
1.813123,-0.397684518805,-0.461728216626,0.0023009711792,0.2212767284,-0.108529140619,1.55622350753,0.337859268146,96.1538467407,0.492407832349,-0.68147096424,-0.360101989545,0.784631172107,0.540728227112,1.26323317738,2.70095666918,96.0674133301
1.823059,-0.397301023608,-0.460577731036,0.0034514567688,0.2212767284,-0.108145645422,1.55660700273,0.337475772949,96.1538467407,0.492407832349,-0.681854459436,-0.360485484741,0.784631172107,0.540728227112,1.26284968218,2.70018967879,96.0674133301
1.833045,-0.399218499591,-0.461344721429,0.0034514567688,0.220893233203,-0.107378655029,1.55699049792,0.337475772949,96.1538467407,0.492791327545,-0.681854459436,-0.359334999152,0.78424767691,0.541111722308,1.26284968218,2.70095666918,96.0674133301
1.843057,-0.399218499591,-0.461344721429,0.00191747598267,0.2212767284,-0.107762150226,1.55699049792,0.337475772949,96.1538467407,0.492407832349,-0.681854459436,-0.359334999152,0.784631172107,0.540344731915,1.26323317738,2.70057317399,96.0674133301
1.853056,-0.398451509198,-0.460577731036,0.00306796157227,0.220509738007,-0.108529140619,1.55660700273,0.337859268146,96.1538467407,0.492791327545,-0.681854459436,-0.360101989545,0.78424767691,0.540728227112,1.26323317738,2.70057317399,96.0674133301
1.863132,-0.398451509198,-0.460577731036,0.00306796157227,0.220509738007,-0.108529140619,1.55660700273,0.337859268146,96.1538467407,0.492791327545,-0.681854459436,-0.360101989545,0.78424767691,0.540728227112,1.26323317738,2.70057317399,96.0674133301
1.873170,-0.398835004395,-0.461344721429,0.0034514567688,0.220893233203,-0.108529140619,1.55660700273,0.338626258539,96.1538467407,0.492407832349,-0.681854459436,-0.360101989545,0.784631172107,0.541111722308,1.26323317738,2.70095666918,96.0674133301
1.883091,-0.398068014001,-0.461344721429,0.0034514567688,0.220509738007,-0.108529140619,1.55660700273,0.337092277753,96.1538467407,0.491640841956,-0.681087469043,-0.359334999152,0.785014667303,0.541878712701,1.26284968218,2.70095666918,96.0674133301
1.893030,-0.398068014001,-0.460577731036,0.00306796157227,0.2212767284,-0.108529140619,1.55660700273,0.337859268146,96.1538467407,0.493558317938,-0.680703973846,-0.360101989545,0.785014667303,0.541111722308,1.26284968218,2.70018967879,96.0674133301
1.904480,-0.398068014001,-0.460961226233,0.00306796157227,0.220893233203,-0.108912635815,1.55622350753,0.337475772949,96.1538467407,0.492791327545,-0.681087469043,-0.360101989545,0.783864181714,0.541495217505,1.26323317738,2.70057317399,96.0674133301
1.912983,-0.398068014001,-0.460961226233,0.00306796157227,0.220893233203,-0.108912635815,1.55622350753,0.337475772949,96.1538467407,0.492791327545,-0.681087469043,-0.360101989545,0.783864181714,0.541495217505,1.26323317738,2.70057317399,96.0674133301
1.922988,-0.398451509198,-0.461344721429,0.00306796157227,0.221660223596,-0.108529140619,1.55660700273,0.337092277753,96.1538467407,0.493174822742,-0.681854459436,-0.360101989545,0.784631172107,0.540728227112,1.26284968218,2.70057317399,96.0674133301
1.933605,-0.398451509198,-0.461344721429,0.00306796157227,0.221660223596,-0.108529140619,1.55660700273,0.337092277753,96.1538467407,0.493174822742,-0.681854459436,-0.360101989545,0.784631172107,0.540728227112,1.26284968218,2.70057317399,96.0674133301
1.943019,-0.398068014001,-0.461728216626,0.00268446637573,0.222043718793,-0.108145645422,1.55660700273,0.337475772949,96.1538467407,0.493558317938,-0.68147096424,-0.360868979938,0.784631172107,0.540728227112,1.26284968218,2.70018967879,96.0674133301
1.953029,-0.397684518805,-0.461344721429,0.0034514567688,0.220893233203,-0.108145645422,1.55660700273,0.338626258539,96.1538467407,0.491640841956,-0.68147096424,-0.359334999152,0.783864181714,0.540728227112,1.26284968218,2.70095666918,96.0674133301
1.963457,-0.397684518805,-0.461344721429,0.0034514567688,0.220893233203,-0.108145645422,1.55660700273,0.338626258539,96.1538467407,0.491640841956,-0.68147096424,-0.359334999152,0.783864181714,0.540728227112,1.26284968218,2.70095666918,96.0674133301
1.973024,-0.397301023608,-0.460961226233,0.00268446637573,0.222043718793,-0.107762150226,1.55660700273,0.337092277753,96.1538467407,0.493174822742,-0.681854459436,-0.359718494348,0.785014667303,0.541111722308,1.26284968218,2.70095666918,96.0674133301
1.983095,-0.399218499591,-0.460961226233,0.0034514567688,0.220893233203,-0.108529140619,1.55622350753,0.337859268146,96.1538467407,0.493174822742,-0.681854459436,-0.360485484741,0.784631172107,0.541111722308,1.26323317738,2.70095666918,96.0674133301
1.993181,-0.398451509198,-0.461344721429,0.00421844716187,0.222427213989,-0.107378655029,1.55699049792,0.337475772949,96.1538467407,0.492024337152,-0.682237954633,-0.358568008759,0.784631172107,0.539961236719,1.26361667258,2.70095666918,96.0674133301
2.003553,-0.397301023608,-0.460961226233,0.00383495196533,0.2212767284,-0.108529140619,1.55660700273,0.337859268146,96.1538467407,0.492407832349,-0.68147096424,-0.358568008759,0.784631172107,0.540728227112,1.26284968218,2.70057317399,96.0674133301
2.013027,-0.397301023608,-0.461344721429,0.00383495196533,0.220893233203,-0.108912635815,1.55660700273,0.337859268146,96.1538467407,0.491640841956,-0.681087469043,-0.360485484741,0.784631172107,0.540728227112,1.26323317738,2.70095666918,96.0674133301
2.023118,-0.396917528412,-0.460577731036,0.0023009711792,0.222043718793,-0.107762150226,1.55622350753,0.337859268146,96.1538467407,0.492407832349,-0.68147096424,-0.359718494348,0.784631172107,0.541495217505,1.26284968218,2.70057317399,96.0674133301
2.033777,-0.398068014001,-0.460577731036,0.0023009711792,0.220893233203,-0.107762150226,1.55660700273,0.337092277753,96.1538467407,0.492407832349,-0.68147096424,-0.358951503955,0.783864181714,0.541111722308,1.26246618699,2.70018967879,96.0674133301
2.043009,-0.398835004395,-0.460961226233,0.00268446637573,0.220893233203,-0.108145645422,1.55622350753,0.337859268146,96.1538467407,0.491640841956,-0.68147096424,-0.360101989545,0.7853981625,0.540728227112,1.26323317738,2.70057317399,96.0674133301
2.053152,-0.397684518805,-0.460577731036,0.00268446637573,0.220893233203,-0.108145645422,1.55622350753,0.337475772949,96.1538467407,0.493174822742,-0.68147096424,-0.359718494348,0.783480686517,0.541111722308,1.26323317738,2.70057317399,96.0674133301
2.063722,-0.397684518805,-0.460577731036,0.00268446637573,0.220893233203,-0.108145645422,1.55622350753,0.337475772949,96.1538467407,0.493174822742,-0.68147096424,-0.359718494348,0.783480686517,0.541111722308,1.26323317738,2.70057317399,96.0674133301
2.073048,-0.397684518805,-0.460961226233,0.00268446637573,0.220893233203,-0.108145645422,1.55660700273,0.337859268146,96.1538467407,0.492024337152,-0.68147096424,-0.358568008759,0.785014667303,0.540728227112,1.26284968218,2.70095666918,96.0674133301
2.083070,-0.396150538019,-0.460961226233,0.0023009711792,0.220893233203,-0.108145645422,1.55584001234,0.337475772949,96.1538467407,0.492791327545,-0.68147096424,-0.360868979938,0.784631172107,0.540728227112,1.26361667258,2.69980618359,96.0674133301
2.093037,-0.397301023608,-0.460577731036,0.0023009711792,0.220509738007,-0.108529140619,1.55622350753,0.337475772949,96.1538467407,0.492024337152,-0.681087469043,-0.359718494348,0.784631172107,0.541495217505,1.26323317738,2.70095666918,96.0674133301
2.103036,-0.397684518805,-0.461344721429,0.00306796157227,0.221660223596,-0.108145645422,1.55660700273,0.337859268146,96.1538467407,0.492024337152,-0.681087469043,-0.361252475134,0.784631172107,0.540728227112,1.26323317738,2.70057317399,96.0674133301
2.113020,-0.397301023608,-0.460961226233,0.00383495196533,0.220509738007,-0.108912635815,1.55660700273,0.337475772949,96.1538467407,0.492791327545,-0.681854459436,-0.359718494348,0.78424767691,0.541495217505,1.26246618699,2.70134016438,96.0674133301
2.123084,-0.397301023608,-0.460961226233,0.00383495196533,0.220509738007,-0.108912635815,1.55660700273,0.337475772949,96.1538467407,0.492791327545,-0.681854459436,-0.359718494348,0.78424767691,0.541495217505,1.26246618699,2.70134016438,96.0674133301
2.133038,-0.396917528412,-0.461344721429,0.0034514567688,0.220893233203,-0.108912635815,1.55660700273,0.338626258539,96.1538467407,0.492024337152,-0.681854459436,-0.360485484741,0.784631172107,0.540344731915,1.26246618699,2.70018967879,96.0674133301
2.143046,-0.397301023608,-0.460577731036,0.00191747598267,0.220893233203,-0.108145645422,1.55660700273,0.337475772949,96.1538467407,0.492407832349,-0.680703973846,-0.360101989545,0.784631172107,0.541111722308,1.26246618699,2.70095666918,96.0674133301
2.153027,-0.397301023608,-0.461344721429,0.0023009711792,0.220893233203,-0.108529140619,1.55622350753,0.338242763342,96.1538467407,0.492791327545,-0.68147096424,-0.359334999152,0.783864181714,0.541111722308,1.26284968218,2.70057317399,96.0674133301
2.163052,-0.397684518805,-0.460577731036,0.00268446637573,0.2212767284,-0.108145645422,1.55622350753,0.337859268146,96.1538467407,0.491640841956,-0.68147096424,-0.360868979938,0.784631172107,0.540728227112,1.26284968218,2.70095666918,96.0674133301
2.173107,-0.397684518805,-0.459810740643,0.00306796157227,0.222427213989,-0.107762150226,1.55622350753,0.337859268146,96.1538467407,0.492791327545,-0.680703973846,-0.359718494348,0.783864181714,0.540728227112,1.26284968218,2.70134016438,96.0674133301
2.183022,-0.396917528412,-0.460961226233,0.00191747598267,0.2212767284,-0.108145645422,1.55660700273,0.337092277753,96.1538467407,0.493174822742,-0.681087469043,-0.359718494348,0.784631172107,0.541111722308,1.26284968218,2.70134016438,96.0674133301
2.193129,-0.397301023608,-0.46019423584,0.00306796157227,0.222427213989,-0.107762150226,1.55699049792,0.337475772949,96.1538467407,0.492791327545,-0.68147096424,-0.359718494348,0.78424767691,0.539961236719,1.26284968218,2.70095666918,96.0674133301
2.202996,-0.397301023608,-0.46019423584,0.00306796157227,0.222427213989,-0.107762150226,1.55699049792,0.337475772949,96.1538467407,0.492791327545,-0.68147096424,-0.359718494348,0.78424767691,0.539961236719,1.26284968218,2.70095666918,96.0674133301
2.213037,-0.398835004395,-0.460961226233,0.0034514567688,0.221660223596,-0.108145645422,1.55660700273,0.337859268146,96.1538467407,0.492024337152,-0.681087469043,-0.360101989545,0.78424767691,0.540728227112,1.26284968218,2.70134016438,96.0674133301
2.223696,-0.397301023608,-0.460961226233,0.00383495196533,0.220893233203,-0.108529140619,1.55622350753,0.337475772949,96.1538467407,0.492791327545,-0.681854459436,-0.359718494348,0.784631172107,0.540344731915,1.26284968218,2.70172365958,96.0674133301
2.233023,-0.397684518805,-0.460961226233,0.00268446637573,0.222043718793,-0.108145645422,1.55622350753,0.337092277753,96.1538467407,0.492791327545,-0.681854459436,-0.358951503955,0.784631172107,0.540728227112,1.26323317738,2.70172365958,96.0674133301
2.243050,-0.397684518805,-0.460961226233,0.00268446637573,0.222043718793,-0.108145645422,1.55622350753,0.337092277753,96.1538467407,0.492791327545,-0.681854459436,-0.358951503955,0.784631172107,0.540728227112,1.26323317738,2.70172365958,96.0674133301
2.254337,-0.397301023608,-0.460577731036,0.00306796157227,0.2212767284,-0.108912635815,1.55622350753,0.337092277753,96.1538467407,0.492407832349,-0.681087469043,-0.359718494348,0.785014667303,0.540728227112,1.26246618699,2.70172365958,96.0674133301
2.263060,-0.397301023608,-0.460577731036,0.00306796157227,0.2212767284,-0.108912635815,1.55622350753,0.337092277753,96.1538467407,0.492407832349,-0.681087469043,-0.359718494348,0.785014667303,0.540728227112,1.26246618699,2.70172365958,96.0674133301
2.273001,-0.398068014001,-0.460577731036,0.00268446637573,0.2212767284,-0.108145645422,1.55660700273,0.337859268146,96.1538467407,0.492407832349,-0.68147096424,-0.359718494348,0.785014667303,0.540728227112,1.26361667258,2.70210715477,96.0674133301
2.283637,-0.396917528412,-0.46019423584,0.0023009711792,0.222427213989,-0.108529140619,1.55660700273,0.337475772949,96.1538467407,0.492407832349,-0.68147096424,-0.359718494348,0.78424767691,0.541111722308,1.26284968218,2.70210715477,96.0674133301
2.293529,-0.399218499591,-0.460577731036,0.00268446637573,0.222043718793,-0.108145645422,1.55699049792,0.337475772949,96.1538467407,0.492407832349,-0.681087469043,-0.360485484741,0.785014667303,0.540344731915,1.26323317738,2.70210715477,96.0674133301
2.303056,-0.396917528412,-0.460577731036,0.00383495196533,0.220893233203,-0.108912635815,1.55622350753,0.337092277753,96.1538467407,0.492791327545,-0.68147096424,-0.360868979938,0.78424767691,0.540728227112,1.26208269179,2.70172365958,96.0674133301
2.313236,-0.396917528412,-0.460577731036,0.00383495196533,0.220893233203,-0.108912635815,1.55622350753,0.337092277753,96.1538467407,0.492791327545,-0.68147096424,-0.360868979938,0.78424767691,0.540728227112,1.26208269179,2.70172365958,96.0674133301
2.323137,-0.397301023608,-0.46019423584,0.00268446637573,0.2212767284,-0.108145645422,1.55660700273,0.337475772949,96.1538467407,0.491640841956,-0.681087469043,-0.361252475134,0.78424767691,0.541111722308,1.26284968218,2.70210715477,96.0674133301
2.333037,-0.397301023608,-0.460961226233,0.00268446637573,0.2212767284,-0.108145645422,1.55622350753,0.337475772949,96.1538467407,0.492791327545,-0.681087469043,-0.359718494348,0.784631172107,0.540344731915,1.26323317738,2.70172365958,96.0674133301
2.343032,-0.398835004395,-0.460577731036,0.00383495196533,0.220509738007,-0.108529140619,1.55699049792,0.338242763342,96.1538467407,0.492407832349,-0.68147096424,-0.359718494348,0.78424767691,0.540728227112,1.26246618699,2.70210715477,96.0674133301
2.353035,-0.398835004395,-0.460577731036,0.00383495196533,0.220509738007,-0.108529140619,1.55699049792,0.338242763342,96.1538467407,0.492407832349,-0.68147096424,-0.359718494348,0.78424767691,0.540728227112,1.26246618699,2.70210715477,96.0674133301
2.363042,-0.397684518805,-0.460961226233,0.00268446637573,0.221660223596,-0.108145645422,1.55660700273,0.337475772949,96.1538467407,0.492024337152,-0.681087469043,-0.359718494348,0.785014667303,0.541111722308,1.26323317738,2.70249064997,96.0674133301
2.373055,-0.396917528412,-0.460961226233,0.0034514567688,0.2212767284,-0.107762150226,1.55660700273,0.337859268146,96.1538467407,0.491257346759,-0.68147096424,-0.360101989545,0.784631172107,0.540728227112,1.26284968218,2.70134016438,96.0674133301
2.383083,-0.396917528412,-0.460961226233,0.0034514567688,0.2212767284,-0.107762150226,1.55660700273,0.337859268146,96.1538467407,0.491257346759,-0.68147096424,-0.360101989545,0.784631172107,0.540728227112,1.26284968218,2.70134016438,96.0674133301
2.393128,-0.398835004395,-0.46019423584,0.00268446637573,0.220893233203,-0.108145645422,1.55737399312,0.337092277753,96.1538467407,0.492024337152,-0.68147096424,-0.359334999152,0.785014667303,0.541878712701,1.26284968218,2.70249064997,96.0674133301
2.403212,-0.398835004395,-0.46019423584,0.00383495196533,0.221660223596,-0.108145645422,1.55737399312,0.337092277753,96.1538467407,0.492024337152,-0.68147096424,-0.359334999152,0.785014667303,0.541878712701,1.26284968218,2.70249064997,96.0674133301
2.413041,-0.398068014001,-0.46019423584,0.0034514567688,0.220893233203,-0.108529140619,1.5592914691,0.337859268146,96.1538467407,0.492024337152,-0.68147096424,-0.359718494348,0.785014667303,0.541111722308,1.26323317738,2.70210715477,96.0674133301
